10393;1990;2;274.288;265.334;248.839;237.036;224.721;218.982;215.921;217.18;213.465
10393;1990;3;273.25;265.991;249.283;237.573;223.84;217.214;214.665;217.3;215.289
10393;1990;4;272.888;263.862;247.389;235.803;222.399;219.266;220.623;221.348;218.946
10393;1990;5;278.483;268.62;252.261;240.065;225.124;218.143;216.763;219.661;218.227
10393;1990;6;280.923;271.748;256.687;245.157;229.713;221.577;219.557;221.943;220.689
10393;1990;7;281.221;273.26;258.069;246.436;231.603;223.864;222.633;222.854;220.857
10393;1990;8;284.044;274.595;258.968;247.626;232.066;223.352;217.279;218.866;219.678
10393;1990;9;276.842;268.727;254.08;242.678;228.105;221.762;219.802;219.779;218.751
10393;1990;10;279.766;272.471;256.374;244.518;229.495;221.159;215.317;214.739;214.64
10393;1990;11;272.337;264.965;248.438;236.9;223.37;217.547;215.95;216.93;215.333
10393;1990;12;269.303;263.193;247.887;236.65;223.304;217.675;214.979;214.327;213.228
10393;1991;1;270.172;263.947;248.095;236.855;221.896;214.253;209.441;212.573;213.29
10393;1991;2;266.141;259.755;244.457;233.414;221.263;216.263;214.595;215.976;214.912
10393;1991;3;274.156;266.94;251.069;239.16;224.279;216.27;212.116;216.198;215.48
10393;1991;4;272.478;262.74;246.47;235.246;221.794;218.638;219.305;221.198;219.787
10393;1991;5;273.861;265.813;250.815;239.153;225.011;221.134;222.16;222.916;221.363
10393;1991;6;278.33;269.857;254.593;243.57;229.853;223.97;223.39;223.803;222.603
10393;1991;7;283.854;275.33;260.322;248.671;233.236;224.977;220.24;221.136;219.864
10393;1991;8;283.174;274.767;259.807;248.403;233.111;224.21;217.523;219.813;220.233
10393;1991;9;280.324;273.773;258.725;246.952;231.584;222.502;215.721;215.941;216.496
10393;1991;10;276.126;269.116;253.569;241.927;227.076;221.415;218.944;217.753;217.056
10393;1991;11;273.6;266.25;250.688;239.322;224.867;217.888;213.884;214.158;213.275
10393;1991;12;270.665;263.748;248.734;237.811;223.64;216.676;212.916;214.556;212.811
10393;1992;1;272.01;265.848;249.921;237.947;222.74;214.457;208.991;209.307;206.967
10393;1992;2;271.05;263.141;247.349;236.103;222.283;215.363;212.414;215.264;213.742
10393;1992;3;270.87;262.438;246.305;235.982;222.993;218.018;216.495;218.786;216.628
10393;1992;4;272.353;264.081;248.17;236.734;223.302;218.116;219.971;220.957;220.257
10393;1992;5;278.197;270.469;253.749;241.175;225.683;217.689;214.758;217.285;217.258
10393;1992;6;282.57;272.524;256.878;244.514;228.687;220.014;216.065;219.296;219.702
10393;1992;7;283.364;274.841;259.334;247.95;232.382;223.033;216.377;218.839;219.393
10393;1992;8;284.721;275.897;260.216;248.576;233.001;223.874;217.753;217.73;218.301
10393;1992;9;279.575;272.194;256.143;243.849;229.042;221.223;216.821;217.96;218.352
10393;1992;10;272.819;265.537;249.412;238.167;224.724;219.408;218.464;217.831;216.109
10393;1992;11;271.948;264.479;248.689;237.661;224.412;218.788;215.585;215.492;213.382
10393;1992;12;272.67;265.643;249.867;237.75;223.423;216.84;215.613;216.553;213.978
10393;1993;1;270.348;263.161;247.205;236.55;222.763;215.84;211.96;213.811;212.063
10393;1993;2;270.948;264.361;247.143;235.732;221.589;214.736;210.239;211.382;209.996
10393;1993;3;269.293;261.571;246.14;235.431;223.113;217.838;216.977;217.416;215.201
10393;1993;4;275.787;266.055;249.17;236.653;221.877;215.397;214.827;217.067;215.386
10393;1993;5;280.87;270.727;253.737;241.225;225.138;216.952;215.284;218.428;217.77
10393;1993;6;279.4;271.158;255.693;243.827;228.833;221.317;218.443;220.102;219.409
10393;1993;7;280.466;272.076;256.367;244.718;229.528;223.569;222.488;223.06;221.017
10393;1993;8;1E+020;1E+020;1E+020;1E+020;1E+020;1E+020;1E+020;1E+020;1E+020
10393;1993;9;278.897;270.96;255.053;242.97;227.485;220.617;219.022;218.888;217.27
10393;1993;10;277.094;269.382;253.616;241.595;226.029;217.805;215.092;215.724;213.853
10393;1993;11;270.632;264.288;248.18;236.753;223.2;217.983;216.28;216.083;214.04
10393;1993;12;270.033;262.537;246.173;234.727;221.02;216.463;214.52;214.025;211.634
10393;1994;1;270.008;262.19;245.486;233.929;220.337;215.193;213.095;213.987;212.348
10393;1994;2;267.605;260.136;244.468;234.15;222.525;217.714;217.45;219.479;218.15
10393;1994;3;271.06;263.166;247.369;236.215;222.473;216.376;213.811;214.95;212.288
10393;1994;4;273.457;264.873;248.37;236.693;222.67;217.653;218.863;220.537;219.773
10393;1994;5;277.202;268.745;252.834;240.811;225.595;218.585;217.692;219.434;218.698
10393;1994;6;280.178;272.252;257.102;245.547;230.447;222.591;218.143;219.557;219.356
